url_id,file_name,url,cc_digest,cc_http_mime,cc_detected_mime,cc_warc_file_name,cc_warc_start,cc_warc_end,cc_truncated,fetched_status,fetched_digest,fetched_length
6194556,0000516.pdf,https://tng.de/assets/Downloads/mobilfunk-benutzerhandbuch-web.pdf,F2GCXWQNGCUTO3OKSL5HHOX6SUV6PTOP,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046155322.12/warc/CC-MAIN-20210805032134-20210805062134-00624.warc.gz,572300184,572479719,,ADDED_TO_REPOSITORY,000410e14c5c6e98e9b233365102cc0127ae2892f58146cf75aa75c065cf7635,251041
773886,0000517.pdf,http://grunwald-wangen.de/downloads/highlight/highlight32_en.pdf,VGO27A4H7OA2WUWJBKT3X4SOAHWYCZYK,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153223.30/warc/CC-MAIN-20210727072531-20210727102531-00474.warc.gz,20293420,20856477,length,REFETCHED_SUCCESS,000411321be8731780b1d3a0cbf4771094db1049230bfdab1dd897b27a0cdec0,1298805
6302335,0000518.pdf,http://www.e-clipse.ca/previews/CIS/C-V59N1.pdf,Q26EWHLLCG5IBN6TPGRXBL3YD2CI57HA,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153709.26/warc/CC-MAIN-20210728092200-20210728122200-00230.warc.gz,58226209,59036749,length,REFETCHED_SUCCESS,000411483036022ebd08632a7ac18ef08d833be76c43017180ed4dd0dee736d0,2826036
5453646,0000519.pdf,https://mexicanamericanunityswim2010.com/il_mio_filo_rosso_il_corriere_e_altre_storie_della_mia_vita_ediz_illustrata.pdf,IPYPYDQGLVWBOCW4JOSY7J7XMJMBGS62,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154320.56/warc/CC-MAIN-20210802110046-20210802140046-00617.warc.gz,417222509,417322588,,ADDED_TO_REPOSITORY,000413b555185c69f1cc69d81b801cab4629fbb08696ac75acf1fa41d2f3fa6a,109572
148424,0000520.pdf,https://www.cecarm.com/Tu_Plan_de_Marketing_en_Redes_Sociales._Implantacion_y_Estrategias_-_CECARM.pdf-6121,J7U4QOGIKXZE7SI7EHSHKZJFZXQ4NK5E,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046152156.49/warc/CC-MAIN-20210726215020-20210727005020-00552.warc.gz,704030516,705025529,length,REFETCHED_SUCCESS,0004170c6e1ac54b93a722e93740bdbde80f9cb01991eb2f043733bb6a16fe9d,3368713
4223825,0000521.pdf,https://jfstatic.techup.cloud/files/2021/05/11165547/X_L15-VN-2.pdf,O6EHU2BZZAT2HQXEULKGM6Z63QBUFXKL,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153860.57/warc/CC-MAIN-20210729140649-20210729170649-00553.warc.gz,340515647,341491167,length,REFETCHED_SUCCESS,0004171d805a1979c6e0b2273778299cab534d07c1491e7880114c74b90c50fe,21865133
5433287,0000522.pdf,https://elpasotexas.gov/assets/Documents/CoEP/OMB/FY21-Budget/ONLINE-Budget-Book-Version-04-28-2021.pdf,7HCK7CMPJNUBOFAOEATCLOUQTOCX36IC,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046150134.86/warc/CC-MAIN-20210724063259-20210724093259-00305.warc.gz,238450890,239476910,length,REFETCHED_SUCCESS,000417f83a96cc57aa9b021f9a7071aa604ce714af6b9bedced047cc6d2ff054,19166316
5433288,0000522.pdf,https://www.elpasotexas.gov/assets/Documents/CoEP/OMB/FY21-Budget/ONLINE-Budget-Book-Version-04-28-2021.pdf,7HCK7CMPJNUBOFAOEATCLOUQTOCX36IC,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046156141.29/warc/CC-MAIN-20210805161906-20210805191906-00058.warc.gz,747831886,748857926,length,REFETCHED_SUCCESS,000417f83a96cc57aa9b021f9a7071aa604ce714af6b9bedced047cc6d2ff054,19166316
1069814,0000523.pdf,https://dmciholdings.com/uploads/analyst_reports/Press%20Release/DMCIHI_042%20SEC%20Form%2017-C%20Press%20Release_May%2011.pdf,UBHD6UGFPLAJG6ROFKDYHXPLXNSIKDZX,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154099.21/warc/CC-MAIN-20210731172305-20210731202305-00649.warc.gz,222528587,223123623,,ADDED_TO_REPOSITORY,000419301c9b8061fbed9ad9c36bd2152c1fb9c09fe1153997e66751a546ebaf,667200
1457514,0000524.pdf,https://www.mara-tour.ro/vacante/resort-sphinx-4-stars-hurghada-egipt/din-iasi/?print=yes,VHMW6TPYB5OFGIDLWS5AMT4MTNOCY4TD,application/pdf,text/plain,crawl-data/CC-MAIN-2021-31/segments/1627046153391.5/warc/CC-MAIN-20210727103626-20210727133626-00098.warc.gz,914572017,915510279,length,REFETCHED_SUCCESS,0004198497999f9981d574a5cfde0a62025037d56b674d239606f7a7e313c05d,900119
8396127,0000525.pdf,https://www.bellwoodchurch.org/uploads/8/2/2/7/82273492/bulletin_inside~online.pdf,FVYKEYK2QTY6RL2VXVUTXESN5PVC2I7I,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046151972.40/warc/CC-MAIN-20210726000859-20210726030859-00694.warc.gz,672525077,673378137,length,REFETCHED_SUCCESS,00041a73618f39a7afa08865922b0cc7ef8efc4aba95712db03e9b29ed9a738b,1626990
3538213,0000526.pdf,https://www.sd-krebs.de/wp-content/uploads/2021/06/6_newsletter_hypopara_1_2020_169.pdf,TOUBBMTP5M4DFX5WBIKXR65KD6KGLNJ5,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046150307.84/warc/CC-MAIN-20210724160723-20210724190723-00601.warc.gz,1015028912,1015425768,,ADDED_TO_REPOSITORY,00041f3142dffeba5e2d1c82f36eeb520592e7cba9da04941c43ede0643b351d,415035
1101877,0000527.pdf,https://www.seaa.gr/sites/seaa/files/files/statistics/2005-9-e.pdf,2JQOLH7L43O2SNHB4XHH22JCHZQVSKJL,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046152156.49/warc/CC-MAIN-20210726215020-20210727005020-00364.warc.gz,1021338680,1021516729,,ADDED_TO_REPOSITORY,00041f58d4d4b61942a0fec8099962872f164f0530da2604670d256b44467fc2,340185
1101878,0000527.pdf,https://www.seaa.gr/sites/seaa/files/files/statistics/2005-9-e.pdf,2JQOLH7L43O2SNHB4XHH22JCHZQVSKJL,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153860.57/warc/CC-MAIN-20210729140649-20210729170649-00364.warc.gz,1028620837,1028798883,,ADDED_TO_REPOSITORY,00041f58d4d4b61942a0fec8099962872f164f0530da2604670d256b44467fc2,340185
3027826,0000528.pdf,https://lindaskoli.is/wp-content/uploads/sites/12/2021/06/Skoladagatal2021_2022.pdf,72PRVQRVRNAH6UJ3IPSFJ4TKBFT37TMF,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154219.62/warc/CC-MAIN-20210801190212-20210801220212-00352.warc.gz,377567844,377622368,,ADDED_TO_REPOSITORY,000421255d45a9bfc34171df209ea08cd9c2d6c8c2d03ae0b9b73ffbccafbb4d,95108
4621318,0000529.pdf,https://oneida.ncwrpc.info/PLSS_Corner_Certificates/3603132000.pdf,AJ5AVZ6BIL2L2354DQ3CA2UKZJOCJLAD,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154321.31/warc/CC-MAIN-20210802141221-20210802171221-00354.warc.gz,440397221,440441695,,ADDED_TO_REPOSITORY,0004229477aa1cb40ccfee75487cdb9557dd85ac2c4f28fd1b2b0eb35740e1ed,51169
5943778,0000530.pdf,http://fiorenzuolatrack.it/userfiles/files/21_Womens_Elimination_Qualification_Heat_1_Results(1).pdf,VGIAZ3GHDAYMSWXLZXOU4HLUDAXTIQ5V,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154385.24/warc/CC-MAIN-20210802203434-20210802233434-00660.warc.gz,18386038,18617201,,ADDED_TO_REPOSITORY,0004248ab2544783af48146bf8e4c81a9f9f7c977d22eab17ebb638c7ed0e102,243693
7547566,0000531.pdf,https://secureservercdn.net/104.238.71.109/543.c8c.myftpupload.com/wp-content/uploads/2016/12/batfe-firing-pins.pdf,X6HA7PRQZRZUFHQ56U2X6JR6AM6PGJGY,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154385.24/warc/CC-MAIN-20210802203434-20210802233434-00693.warc.gz,501988064,502055632,,ADDED_TO_REPOSITORY,00042a77d2fc924e8c554b51e274d3084c315a4e1e8df8c3c713a10c1cbd3997,80861
232589,0000532.pdf,https://www.asjp.cerist.dz/en/downArticle/369/4/1/123568,D3BKBBYG4QJSE7NIQRJZ2IDHY5HN57R5,application/octet-stream,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154099.21/warc/CC-MAIN-20210731172305-20210731202305-00596.warc.gz,651787879,652059734,,ADDED_TO_REPOSITORY,00042c322f7724577ca7e61ed7b68674c55d76d6dd71c672771de8dc51bdba84,291470
2660560,0000533.pdf,https://chess-results.info/tnr544256.aspx?lan=15&zeilen=0&prt=5,SOEXJN3KK3TQFERQOUZWV2M2KL3XUKHW,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154805.72/warc/CC-MAIN-20210804111738-20210804141738-00539.warc.gz,163391166,163422040,,ADDED_TO_REPOSITORY,00042d343fc6ec1330555fd13bd7af61a4025e0c411f1af7515dea2831205b2c,40088
1974672,0000534.pdf,https://www.stmichaelschool.ca/wp-content/uploads/2018/11/Basketball-Consent-forms-2018.pdf,UYUVPRQJOQNE5RBUP3227UNIPENKTOBK,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046155268.80/warc/CC-MAIN-20210805000836-20210805030836-00012.warc.gz,1043942700,1044158373,,ADDED_TO_REPOSITORY,0004319821646aa25257ad9425042004fac77d4a78446dbd7ab3da770e28d64c,222276
5750448,0000535.pdf,https://cvhs.convalsd.net/wp-content/uploads/sites/2/2021/06/Scholarships-Class-of-2021-20210609.pdf,PXATWAAOOTMSGV7LRBL2PRWVPGHIKO44,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153491.18/warc/CC-MAIN-20210727202227-20210727232227-00573.warc.gz,209869574,210666669,length,REFETCHED_SUCCESS,000431e3a8ad83da953c481cf5d75789ee0aee85295aa448a1acca306296aaa6,2486550
2922546,0000536.pdf,https://www.obecmorasice.cz/file.php?nid=667&oid=8243542,ENEL2M5JOEGW24WX5ZO2S3DET6LBJEYK,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046157039.99/warc/CC-MAIN-20210805193327-20210805223327-00582.warc.gz,933676267,934366226,,ADDED_TO_REPOSITORY,000434bc4dedda8934d9877526805c1f3ec4f2cc952c55820c7e3e1ddc890ba2,711407
1084547,0000537.pdf,https://www.seaa.gr/sites/seaa/files/files/2008-3-PC.pdf,U4ECCTUOMVWS7WFCSHWGBATCMJPOB7XK,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046155529.97/warc/CC-MAIN-20210805095314-20210805125314-00029.warc.gz,1017202837,1017239720,,ADDED_TO_REPOSITORY,000435b340d25d37599634c66c75961d67517c4219768e94a7632462a58760fa,48823
4470515,0000538.pdf,https://www.oslosjakk.no/wp-content/uploads/2015/04/resultatregnskap-oos-2014-v2.pdf,JGNFVLA5LB5LGT7CEHFJRZ7TA2PXQ3ZP,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154310.16/warc/CC-MAIN-20210802075003-20210802105003-00303.warc.gz,957881905,957946456,,ADDED_TO_REPOSITORY,000441eb1a1fca814de63492fde90fc24184ae745cfcb4c4818cba79b648ca88,66242
3981132,0000539.pdf,https://a836-edms.nyc.gov/dctm-rest/repositories/dofedmspts/StatementSearch?bbl=5024501898&stmtDate=20201121&stmtType=SOA,AKKXBPAK3HFWFZ6EO4C2EDT2OKZL4CEF,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153392.43/warc/CC-MAIN-20210727135323-20210727165323-00369.warc.gz,100987100,101064640,,ADDED_TO_REPOSITORY,000442bc04ffa8738d03915bd3d7db3430072de76815681467af8a258f49e57f,102240
1179798,0000540.pdf,https://fr.irfts.com/documentation/noticedemontageENshadowsolar_old.pdf,IX2BLB2SHZCN2CHR5NFGU5BBZTFYBGTX,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154432.2/warc/CC-MAIN-20210803061431-20210803091431-00285.warc.gz,282843791,283883773,length,REFETCHED_SUCCESS,00044329a8b05b5636a269ed416ea80a1fb144e4691268a907af5547091f5faa,7840012
3574223,0000541.pdf,http://tarfa.com.tr/origami.pdf,2LHMBLPMR35AMSWALKHBQ6YYDJPAXRA5,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046155925.8/warc/CC-MAIN-20210805130514-20210805160514-00587.warc.gz,38487866,38725477,,ADDED_TO_REPOSITORY,000449414e82b8dc49ca09446ad5260a1aa2dca8b79b939cd404beb51d1d5d01,310019
1892645,0000542.pdf,https://www.dshs.state.tx.us/lab/PDF/NBS/Specimen-on-Expired-Collection-Form-Examples.doc,AOWLJK3J5BFG63CP3DOXY5VBAYKM57X7,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153971.20/warc/CC-MAIN-20210730154005-20210730184005-00238.warc.gz,750836897,751275312,,ADDED_TO_REPOSITORY,0004495404193169d3ff02c3a4fedc8ca9b3ab9fdc577ef0c5588291fe1ef9e8,447639
1643256,0000543.pdf,https://shawneecommunity.org/wp-content/uploads/2021/07/Faith-that-Overflows.pdf,Y7WDJ5UO6ZFFJUYJ4KTREGWXDHYMJWAO,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154471.78/warc/CC-MAIN-20210803191307-20210803221307-00692.warc.gz,507398117,507818277,,ADDED_TO_REPOSITORY,000449747dc447e6f602de73156a7c62501de2ff068d441212457b645e1abb06,469108
1972755,0000544.pdf,http://www.sksdbuild.org/wp-content/uploads/SKHS-Render-Presentation-Board-without-Admin-Building-Jan-2021.pdf,LFVW27GUVPOD5VWK5AETX2J3YMWZKDAS,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154304.34/warc/CC-MAIN-20210802043814-20210802073814-00347.warc.gz,79738195,80785062,length,REFETCHED_SUCCESS,00044b1a898853b5860dcfce695476f077a4ee119114e92594bf0dbf8d79a153,16778425
3408081,0000545.pdf,https://www.economic-forum-deutschland.de/img/Veranstaltungen_2015/Elkes_BegrC3BCssung_and_Greeting_plusvBilder_mit_Video_Steinberg_.pdf,L7KTITNUKM6FL6RMDLQQKC75WLAQBIEI,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046152144.92/warc/CC-MAIN-20210726183622-20210726213622-00554.warc.gz,752756626,753475650,,ADDED_TO_REPOSITORY,00044b32ad28a94d7063b9866772d33e21c597f685010b5809d1254fefb105c0,751877
3974201,0000546.pdf,https://acrwc.ab.ca/wp-content/uploads/2020/09/June-2020-Board-Meeting-Minutes.pdf,M6FPARK4BKILHX3N5WFXKATFP3DJG2BX,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153971.20/warc/CC-MAIN-20210730154005-20210730184005-00560.warc.gz,95439226,95507691,,ADDED_TO_REPOSITORY,00044c9ddc2a7efcbccc94db2576991acd79f4d59699b4fda279c5f070afe67e,81501
1880319,0000547.pdf,https://ssot.sk.ca/assets/main/covid-19/QAs---Disease-Control-Regs-Amendments-2021-final.pdf,JZEYPKD5ETOTRCFCUFJLM33JLFXS6GZB,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153392.43/warc/CC-MAIN-20210727135323-20210727165323-00047.warc.gz,531073529,531302662,,ADDED_TO_REPOSITORY,0004504501e4ce0791c2007b5ff7b4ac00ae3554dc058857b59c951345d355ab,235077
2924741,0000548.pdf,https://repository.stcloudstate.edu/cgi/viewcontent.cgi?article=1035&context=im_newsletter,FMIAGSKLNMZHJZJTJVZEM2GLWPJW3IQZ,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153899.14/warc/CC-MAIN-20210729234313-20210730024313-00492.warc.gz,494747566,495359066,,ADDED_TO_REPOSITORY,000452af25b16bd4a2ca0ae39c940521952946ae62ae67aa373016f92eceffb3,714397
2669965,0000549.pdf,https://www.canadianutilities.com/content/dam/web/canadian-utilities/investors/2021-cul-agm-edited-transcript.pdf,3YF4634FHFNC3JG7DD2X2DV5T4PJUF3F,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154320.56/warc/CC-MAIN-20210802110046-20210802140046-00556.warc.gz,681540057,681852477,,ADDED_TO_REPOSITORY,0004547f0ddd6308e9b8a3858ee3cc02c8bd9a0045bcb027286036eff5cac87d,341669
1088604,0000550.pdf,https://www.seaa.gr/sites/seaa/files/files/2016-06-e.pdf,HVCHYMZ5TWXOU4PDRQKJIMB7ELBBA5JM,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046152156.49/warc/CC-MAIN-20210726215020-20210727005020-00193.warc.gz,1020033677,1020157316,,ADDED_TO_REPOSITORY,000454a5beab0432bf7486df83e8222e5923abac538b4db0c49227e923cbcc39,128133
1088605,0000550.pdf,https://www.seaa.gr/sites/seaa/files/files/2016-06-e.pdf,HVCHYMZ5TWXOU4PDRQKJIMB7ELBBA5JM,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153521.1/warc/CC-MAIN-20210728025548-20210728055548-00193.warc.gz,1047308066,1047431710,,ADDED_TO_REPOSITORY,000454a5beab0432bf7486df83e8222e5923abac538b4db0c49227e923cbcc39,128133
2659481,0000551.pdf,https://realschuledachau.de/site/assets/files/5818/anmeldeformular_in_6bis10_fertig.pdf,KBZOPWNXG5RJFFG52564OSX7U6YQYGTT,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154356.39/warc/CC-MAIN-20210802172339-20210802202339-00525.warc.gz,479870649,480691322,,ADDED_TO_REPOSITORY,00045812ae54ee08bfa4e47a52cc02334783833210eebfc97244f30242405ea2,947815
2659484,0000551.pdf,https://realschuledachau.de/site/assets/files/5819/anmeldeformular_in_6bis10_fertig.pdf,KBZOPWNXG5RJFFG52564OSX7U6YQYGTT,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154356.39/warc/CC-MAIN-20210802172339-20210802202339-00636.warc.gz,491495266,492315947,,ADDED_TO_REPOSITORY,00045812ae54ee08bfa4e47a52cc02334783833210eebfc97244f30242405ea2,947815
2659485,0000551.pdf,https://realschuledachau.de/site/assets/files/5820/anmeldeformular_in_6bis10_fertig.pdf,KBZOPWNXG5RJFFG52564OSX7U6YQYGTT,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154356.39/warc/CC-MAIN-20210802172339-20210802202339-00118.warc.gz,477485363,478306045,,ADDED_TO_REPOSITORY,00045812ae54ee08bfa4e47a52cc02334783833210eebfc97244f30242405ea2,947815
3567095,0000552.pdf,https://www.pacifico.co.jp/Portals/0/resources/promoter/dl/pdf/map_J_color_202106_ver2.pdf,SSCQIRLRURUPCUA3PNEAVGVDZCKITTL6,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154304.34/warc/CC-MAIN-20210802043814-20210802073814-00715.warc.gz,967684938,968019142,,ADDED_TO_REPOSITORY,000459b974f53b7d8e164cd9be727ae65a5293420248d38fe208a90e65095c76,389157
8382810,0000553.pdf,https://www.bboed.org/cms/lib/NJ01912585/Centricity/Domain/4/Face%20Mask%20Update%20-%20Effective%20Immediately.pdf,HX6NKRKD746ZNJUNI35DLZISQXWV6KFG,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153897.89/warc/CC-MAIN-20210729203133-20210729233133-00704.warc.gz,668880688,669122565,,ADDED_TO_REPOSITORY,00045ab547b36947e7ee0fa6dc77bd7babb93655e9d8f3dbacbca5a30e650dcd,251752
5194210,0000554.pdf,https://www.franceindustrie.org/wp-franceindustrie/wp-content/uploads/2021/06/France-Industrie-Position-Strategie-industrielle-UE-Mise-a-jour-VF.pdf,OPF2OVCQTKWPFGGSWX6B65S7S4EIZF7X,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154042.23/warc/CC-MAIN-20210731011529-20210731041529-00676.warc.gz,793570821,793850317,,ADDED_TO_REPOSITORY,00045c3854a818a9be1f4e3dfe9d423555c56fa630abad209e5af3c336131e63,298183
4233651,0000555.pdf,https://zahoribo.com/mostrar-archivo?archivo=20210318_Acta_Acta_9_de_03_de_marzo_de_2021_WEB_v01.pdf&,ZZTGJKXW7L4LHZGNOYDYPO6T3DKPWEG7,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154457.66/warc/CC-MAIN-20210803092648-20210803122648-00035.warc.gz,1139566362,1139766545,,ADDED_TO_REPOSITORY,00045ff734797d2ea86931d0d11c6c13ce81825583fd1abd3bb07ab62866619c,243826
5494968,0000556.pdf,https://southernhomeslubbock.com/wp-content/uploads/2021/07/2100-Sanford-Floor-Plan.pdf,M77BUWLFBS2GAUJTJZESXYBZ2ENCKHBR,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046151563.91/warc/CC-MAIN-20210725014052-20210725044052-00399.warc.gz,537775222,537831936,,ADDED_TO_REPOSITORY,00046614ef70e5232cc2cd0ed3739f7d580579abdb88320d0f7c90b58707638d,76050
2107961,0000557.pdf,https://g37.tmbreg.ru/assets/files/Podrazd/GO/Antiterror/%D0%9E%20%D1%81%D0%BE%D0%B7%D0%B4%D0%B0%D0%BD%D0%B8%D0%B8%20%D0%BC%D0%B5%D0%B6%D0%B2%D0%B5%D0%B4%D0%BE%D0%BC%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9%20%D0%BA%D0%BE%D0%BC%D0%B8%D1%81%D1%81%D0%B8%D0%B8%20%D0%BF%D0%BE%20%D0%BE%D0%B1%D1%81%D0%BB%D0%B5%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8E%20%D0%B8%20%D0%BA%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8E%20%D0%BE%D0%B1%D1%8A%D0%B5%D0%BA%D1%82%D0%BE%D0%B2%20(%D1%82%D0%B5%D1%80%D1%80%D0%B8%D1%82%D0%BE%D1%80%D0%B8%D0%B9)%20%D0%B8%20%D0%BC%D0%B5%D1%81%D1%82%20%D0%9C%D0%9F%D0%9B.pdf,PQO2UGJMQ5447U652NR2OC3BNHCXK3WL,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154457.66/warc/CC-MAIN-20210803092648-20210803122648-00354.warc.gz,283190014,283341798,,ADDED_TO_REPOSITORY,00046665c5ac9e79bf79a8d84af708aaf36294cd56f2376b3b18f64f32c36467,161488
3926361,0000558.pdf,https://tohoku-kc.co.jp/gsl/img/print.pdf,EFKE55IYZTFCQRYNXLXR44JB4WU2YQL7,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154459.22/warc/CC-MAIN-20210803124251-20210803154251-00250.warc.gz,540308281,541097696,,ADDED_TO_REPOSITORY,0004687829c5e2e5037d8fcb5a43d954eb4608ef17e178fb6e5534a8db2d2245,849387
2742341,0000559.pdf,https://lallavorbadiadelvalles.cat/wp-content/uploads/2021/04/Preinscripcio%CC%8121-22.pdf,QKAI3D2A2PXS2VEG463SZ5PAQ4ZO2J2S,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154798.45/warc/CC-MAIN-20210804080449-20210804110449-00366.warc.gz,361615722,361746085,,ADDED_TO_REPOSITORY,000468b9613127d1938cbd0db8e2fc924672ed936e3e64b2f56b40278f08a458,159751
6172650,0000560.pdf,https://sb563419e9444fb29.jimcontent.com/download/version/1614619069/module/10439968971/name/March%202019%20BRIDGE%20Newsletter.pdf,CVWO4OJAN5MU3GNYIU56IDKCDZNXKPTA,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153391.5/warc/CC-MAIN-20210727103626-20210727133626-00096.warc.gz,504303655,505227865,length,REFETCHED_SUCCESS,00046969ab0e569092180d75f9de4cd6e7395b766d41594ffb3124fbed7c95a1,3233667
6935368,0000561.pdf,https://dieweichensteller.org/wp-content/uploads/2020/08/Merkblatt-Zeitarbeitnehmer_BA_01.pdf,5E3DK3EZWMMOP5JCWSJYQA22O46CVRY7,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046150000.59/warc/CC-MAIN-20210723175111-20210723205111-00293.warc.gz,226650821,226715682,,ADDED_TO_REPOSITORY,00046e3ad2daaf7d7fefcfada9a39880866c7f3737dacfd3812fd9eb0e6a6bcd,69530
3598294,0000562.pdf,https://www.seminarhaus-grainau.de/wp-content/uploads/2021/01/01-Corona-Hygienekonzept-Version-2.2.-vom-01.07.2021.pdf,X4IAF47FDSNOBUFT2L4CDFCAOG7IUXR6,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046150134.86/warc/CC-MAIN-20210724063259-20210724093259-00524.warc.gz,1019202923,1019720934,,ADDED_TO_REPOSITORY,00046f9d0390386ab004a0ff45b63910f877e6c697f41cccafba9cf3e92a9eb7,546236
7376341,0000563.pdf,http://rechtvandelogica.net/GbL2020.pdf,SUB3BNBMVKWKPOPOVRKDLPIP6MOHUQTY,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046152236.64/warc/CC-MAIN-20210727041254-20210727071254-00381.warc.gz,35944871,36959520,length,REFETCHED_SUCCESS,0004703c29bd9e19cd0184c5b21b88c3c77af11151599e55a0ecfad553298fae,17130699
4312488,0000564.pdf,http://www.holmwoodparishcouncil.gov.uk/uploads/2/4/4/4/24448766/payments_in_excess_of_%C2%A3100.pdf,RJ3LLMIESJVXILXAXQARGGFCWJG7QEDG,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154158.4/warc/CC-MAIN-20210801030158-20210801060158-00091.warc.gz,59196258,59304209,,ADDED_TO_REPOSITORY,000472de9d7cb81b01ef2c78fa74229282f925981974ba2d01a8274e35d6f0c0,116591
1274239,0000565.pdf,https://orchestre.ca/wp-content/uploads/2021/07/OCM_Gala-be%CC%81ne%CC%81fice_montant.pdf,YHBUFQ2NZW6BMG3GFZOR5S3VOMK56C5Z,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154175.76/warc/CC-MAIN-20210801092716-20210801122716-00196.warc.gz,446014714,446222087,,ADDED_TO_REPOSITORY,0004743d24367c1818a0c3b914bd9c4cccff6d5cc945012e2bf765d28557fc6d,220452
7960139,0000566.pdf,https://unece.org/sites/default/files/2021-06/ECE_TRANS_WP.15_AC.2_2021_18R.pdf,ZFNA6HBJEKSMBBYD6OYF74OOFPKLVZJX,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046155268.80/warc/CC-MAIN-20210805000836-20210805030836-00484.warc.gz,573086521,573338008,,ADDED_TO_REPOSITORY,000475acbdc93d9cc0c73c7b651dbe40196299c47ba237aef594bc19b517fb95,269557
